y,x,zt
1524.0,2844.0,96.0
1524.0,2868.0,96.0
1524.0,2892.0,120.0
1524.0,2916.0,144.0
1524.0,2940.0,168.0
1524.0,2964.0,192.0
1524.0,2988.0,192.0
1524.0,3012.0,192.0
1524.0,3036.0,192.0
1524.0,3060.0,216.0
1548.0,12.0,216.0
1548.0,36.0,216.0
1548.0,60.0,216.0
1548.0,84.0,216.0
1548.0,108.0,216.0
1548.0,132.0,240.0
1548.0,156.0,240.0
1548.0,180.0,240.0
1548.0,204.0,264.0
1548.0,228.0,264.0
1548.0,252.0,240.0
1548.0,276.0,240.0
1548.0,300.0,240.0
1548.0,324.0,264.0
1548.0,348.0,288.0
1548.0,372.0,288.0
1548.0,396.0,288.0
1548.0,420.0,264.0
1548.0,444.0,264.0
1548.0,468.0,240.0
1548.0,492.0,240.0
1548.0,516.0,240.0
1548.0,540.0,240.0
1548.0,564.0,264.0
1548.0,588.0,240.0
1548.0,612.0,240.0
1548.0,636.0,216.0
1548.0,660.0,216.0
1548.0,684.0,216.0
1548.0,708.0,216.0
1548.0,732.0,192.0
1548.0,756.0,168.0
1548.0,780.0,168.0
1548.0,804.0,168.0
1548.0,828.0,144.0
1548.0,852.0,144.0
1548.0,876.0,120.0
1548.0,900.0,120.0
1548.0,924.0,96.0
1548.0,948.0,96.0
1548.0,972.0,96.0
1548.0,996.0,72.0
1548.0,1020.0,72.0
1548.0,1044.0,72.0
1548.0,1068.0,72.0
1548.0,1092.0,72.0
1548.0,1116.0,48.0
1548.0,1140.0,48.0
1548.0,1164.0,48.0
1548.0,1188.0,48.0
1548.0,1212.0,48.0
1548.0,1236.0,48.0
1548.0,1260.0,48.0
1548.0,1284.0,48.0
1548.0,1308.0,48.0
1548.0,1332.0,24.0
1548.0,1356.0,24.0
1548.0,1380.0,24.0
1548.0,1404.0,24.0
1548.0,1428.0,24.0
1548.0,1452.0,24.0
1548.0,1476.0,24.0
1548.0,1500.0,24.0
1548.0,1524.0,24.0
1548.0,1548.0,24.0
1548.0,1572.0,24.0
1548.0,1596.0,24.0
1548.0,1620.0,24.0
1548.0,1644.0,24.0
1548.0,1668.0,24.0
1548.0,1692.0,24.0
1548.0,1716.0,24.0
1548.0,1740.0,24.0
1548.0,1764.0,24.0
1548.0,1788.0,24.0
1548.0,1812.0,24.0
1548.0,1836.0,48.0
1548.0,1860.0,48.0
1548.0,1884.0,48.0
1548.0,1908.0,48.0
1548.0,1932.0,48.0
1548.0,1956.0,48.0
1548.0,1980.0,48.0
1548.0,2004.0,48.0
1548.0,2028.0,48.0
1548.0,2052.0,48.0
1548.0,2076.0,48.0
1548.0,2100.0,48.0
1548.0,2124.0,48.0
1548.0,2148.0,48.0
1548.0,2172.0,48.0
1548.0,2196.0,48.0
1548.0,2220.0,48.0
1548.0,2244.0,48.0
1548.0,2268.0,48.0
1548.0,2292.0,48.0
1548.0,2316.0,48.0
1548.0,2340.0,48.0
1548.0,2364.0,48.0
1548.0,2388.0,48.0
1548.0,2412.0,48.0
1548.0,2436.0,48.0
1548.0,2460.0,48.0
1548.0,2484.0,48.0
1548.0,2508.0,48.0
1548.0,2532.0,48.0
1548.0,2556.0,48.0
1548.0,2580.0,72.0
1548.0,2604.0,72.0
1548.0,2628.0,72.0
1548.0,2652.0,72.0
1548.0,2676.0,72.0
1548.0,2700.0,72.0
1548.0,2724.0,72.0
1548.0,2748.0,72.0
1548.0,2772.0,72.0
1548.0,2796.0,72.0
1548.0,2820.0,96.0
1548.0,2844.0,96.0
1548.0,2868.0,96.0
1548.0,2892.0,120.0
1548.0,2916.0,144.0
1548.0,2940.0,168.0
1548.0,2964.0,192.0
1548.0,2988.0,192.0
1548.0,3012.0,192.0
1548.0,3036.0,216.0
1548.0,3060.0,216.0
1572.0,12.0,216.0
1572.0,36.0,216.0
1572.0,60.0,216.0
1572.0,84.0,216.0
1572.0,108.0,216.0
1572.0,132.0,216.0
1572.0,156.0,240.0
1572.0,180.0,240.0
1572.0,204.0,240.0
1572.0,228.0,240.0
1572.0,252.0,240.0
1572.0,276.0,240.0
1572.0,300.0,240.0
1572.0,324.0,264.0
1572.0,348.0,288.0
1572.0,372.0,264.0
1572.0,396.0,264.0
1572.0,420.0,264.0
1572.0,444.0,264.0
1572.0,468.0,240.0
1572.0,492.0,240.0
1572.0,516.0,240.0
1572.0,540.0,240.0
1572.0,564.0,240.0
1572.0,588.0,240.0
1572.0,612.0,216.0
1572.0,636.0,216.0
1572.0,660.0,216.0
1572.0,684.0,192.0
1572.0,708.0,192.0
1572.0,732.0,168.0
1572.0,756.0,168.0
1572.0,780.0,144.0
1572.0,804.0,144.0
1572.0,828.0,144.0
1572.0,852.0,120.0
1572.0,876.0,120.0
1572.0,900.0,96.0
1572.0,924.0,96.0
1572.0,948.0,72.0
1572.0,972.0,72.0
1572.0,996.0,72.0
1572.0,1020.0,72.0
1572.0,1044.0,72.0
1572.0,1068.0,72.0
1572.0,1092.0,48.0
1572.0,1116.0,48.0
1572.0,1140.0,48.0
1572.0,1164.0,48.0
1572.0,1188.0,48.0
1572.0,1212.0,48.0
1572.0,1236.0,48.0
1572.0,1260.0,48.0
1572.0,1284.0,24.0
1572.0,1308.0,24.0
1572.0,1332.0,24.0
1572.0,1356.0,24.0
1572.0,1380.0,24.0
1572.0,1404.0,24.0
1572.0,1428.0,24.0
1572.0,1452.0,24.0
1572.0,1476.0,24.0
1572.0,1500.0,24.0
1572.0,1524.0,24.0
1572.0,1548.0,24.0
1572.0,1572.0,24.0
1572.0,1596.0,24.0
1572.0,1620.0,24.0
1572.0,1644.0,24.0
1572.0,1668.0,24.0
1572.0,1692.0,24.0
1572.0,1716.0,24.0
1572.0,1740.0,24.0
1572.0,1764.0,24.0
1572.0,1788.0,24.0
1572.0,1812.0,48.0
1572.0,1836.0,48.0
1572.0,1860.0,48.0
1572.0,1884.0,48.0
1572.0,1908.0,48.0
1572.0,1932.0,48.0
1572.0,1956.0,48.0
1572.0,1980.0,48.0
1572.0,2004.0,48.0
1572.0,2028.0,48.0
1572.0,2052.0,48.0
1572.0,2076.0,48.0
1572.0,2100.0,48.0
1572.0,2124.0,48.0
1572.0,2148.0,48.0
1572.0,2172.0,48.0
1572.0,2196.0,48.0
1572.0,2220.0,48.0
1572.0,2244.0,48.0
1572.0,2268.0,48.0
1572.0,2292.0,48.0
1572.0,2316.0,48.0
1572.0,2340.0,48.0
1572.0,2364.0,48.0
1572.0,2388.0,48.0
1572.0,2412.0,48.0
1572.0,2436.0,48.0
1572.0,2460.0,48.0
1572.0,2484.0,48.0
1572.0,2508.0,48.0
1572.0,2532.0,48.0
1572.0,2556.0,48.0
1572.0,2580.0,48.0
1572.0,2604.0,48.0
1572.0,2628.0,48.0
1572.0,2652.0,48.0
1572.0,2676.0,72.0
1572.0,2700.0,72.0
1572.0,2724.0,48.0
1572.0,2748.0,48.0
1572.0,2772.0,48.0
1572.0,2796.0,72.0
1572.0,2820.0,96.0
1572.0,2844.0,96.0
1572.0,2868.0,96.0
1572.0,2892.0,120.0
1572.0,2916.0,144.0
1572.0,2940.0,192.0
1572.0,2964.0,192.0
1572.0,2988.0,192.0
1572.0,3012.0,216.0
1572.0,3036.0,216.0
1572.0,3060.0,240.0
1596.0,12.0,216.0
1596.0,36.0,216.0
1596.0,60.0,216.0
1596.0,84.0,216.0
1596.0,108.0,216.0
1596.0,132.0,216.0
1596.0,156.0,216.0
1596.0,180.0,216.0
1596.0,204.0,240.0
1596.0,228.0,240.0
1596.0,252.0,240.0
1596.0,276.0,240.0
1596.0,300.0,240.0
1596.0,324.0,264.0
1596.0,348.0,264.0
1596.0,372.0,264.0
1596.0,396.0,264.0
1596.0,420.0,264.0
1596.0,444.0,240.0
1596.0,468.0,240.0
1596.0,492.0,216.0
1596.0,516.0,216.0
1596.0,540.0,216.0
1596.0,564.0,240.0
1596.0,588.0,216.0
1596.0,612.0,216.0
1596.0,636.0,216.0
1596.0,660.0,192.0
1596.0,684.0,192.0
1596.0,708.0,168.0
1596.0,732.0,144.0
1596.0,756.0,144.0
1596.0,780.0,144.0
1596.0,804.0,144.0
1596.0,828.0,144.0
1596.0,852.0,120.0
1596.0,876.0,96.0
1596.0,900.0,96.0
1596.0,924.0,96.0
1596.0,948.0,72.0
1596.0,972.0,72.0
1596.0,996.0,72.0
1596.0,1020.0,72.0
1596.0,1044.0,72.0
1596.0,1068.0,48.0
1596.0,1092.0,48.0
1596.0,1116.0,48.0
1596.0,1140.0,48.0
1596.0,1164.0,48.0
1596.0,1188.0,48.0
1596.0,1212.0,48.0
1596.0,1236.0,48.0
1596.0,1260.0,24.0
1596.0,1284.0,24.0
1596.0,1308.0,24.0
1596.0,1332.0,24.0
1596.0,1356.0,24.0
1596.0,1380.0,24.0
1596.0,1404.0,24.0
1596.0,1428.0,24.0
1596.0,1452.0,24.0
1596.0,1476.0,24.0
1596.0,1500.0,24.0
1596.0,1524.0,24.0
1596.0,1548.0,24.0
1596.0,1572.0,24.0
1596.0,1596.0,0.0
1596.0,1620.0,0.0
1596.0,1644.0,24.0
1596.0,1668.0,24.0
1596.0,1692.0,24.0
1596.0,1716.0,24.0
1596.0,1740.0,24.0
1596.0,1764.0,24.0
1596.0,1788.0,24.0
1596.0,1812.0,48.0
1596.0,1836.0,48.0
1596.0,1860.0,48.0
1596.0,1884.0,48.0
1596.0,1908.0,48.0
1596.0,1932.0,48.0
1596.0,1956.0,48.0
1596.0,1980.0,48.0
1596.0,2004.0,48.0
1596.0,2028.0,48.0
1596.0,2052.0,48.0
1596.0,2076.0,48.0
1596.0,2100.0,48.0
1596.0,2124.0,48.0
1596.0,2148.0,48.0
1596.0,2172.0,48.0
1596.0,2196.0,48.0
1596.0,2220.0,48.0
1596.0,2244.0,48.0
1596.0,2268.0,48.0
1596.0,2292.0,48.0
1596.0,2316.0,48.0
1596.0,2340.0,48.0
1596.0,2364.0,48.0
1596.0,2388.0,48.0
1596.0,2412.0,48.0
1596.0,2436.0,48.0
1596.0,2460.0,48.0
1596.0,2484.0,48.0
1596.0,2508.0,48.0
1596.0,2532.0,48.0
1596.0,2556.0,48.0
1596.0,2580.0,48.0
1596.0,2604.0,48.0
1596.0,2628.0,48.0
1596.0,2652.0,48.0
1596.0,2676.0,48.0
1596.0,2700.0,72.0
1596.0,2724.0,48.0
1596.0,2748.0,48.0
1596.0,2772.0,48.0
1596.0,2796.0,72.0
1596.0,2820.0,96.0
1596.0,2844.0,96.0
1596.0,2868.0,96.0
1596.0,2892.0,120.0
1596.0,2916.0,168.0
1596.0,2940.0,192.0
1596.0,2964.0,192.0
1596.0,2988.0,216.0
1596.0,3012.0,216.0
1596.0,3036.0,216.0
1596.0,3060.0,240.0
1620.0,12.0,216.0
1620.0,36.0,216.0
1620.0,60.0,216.0
1620.0,84.0,216.0
1620.0,108.0,216.0
1620.0,132.0,216.0
1620.0,156.0,216.0
1620.0,180.0,216.0
1620.0,204.0,240.0
1620.0,228.0,240.0
1620.0,252.0,240.0
1620.0,276.0,240.0
1620.0,300.0,240.0
1620.0,324.0,264.0
1620.0,348.0,264.0
1620.0,372.0,264.0
1620.0,396.0,264.0
1620.0,420.0,264.0
1620.0,444.0,240.0
1620.0,468.0,240.0
1620.0,492.0,216.0
1620.0,516.0,216.0
1620.0,540.0,216.0
1620.0,564.0,216.0
1620.0,588.0,216.0
1620.0,612.0,216.0
1620.0,636.0,192.0
1620.0,660.0,192.0
1620.0,684.0,168.0
1620.0,708.0,168.0
1620.0,732.0,144.0
1620.0,756.0,144.0
1620.0,780.0,144.0
1620.0,804.0,144.0
1620.0,828.0,120.0
1620.0,852.0,96.0
1620.0,876.0,96.0
1620.0,900.0,96.0
1620.0,924.0,72.0
1620.0,948.0,72.0
1620.0,972.0,72.0
1620.0,996.0,72.0
1620.0,1020.0,72.0
1620.0,1044.0,48.0
1620.0,1068.0,48.0
1620.0,1092.0,48.0
1620.0,1116.0,48.0
1620.0,1140.0,48.0
1620.0,1164.0,48.0
1620.0,1188.0,48.0
1620.0,1212.0,48.0
1620.0,1236.0,24.0
1620.0,1260.0,24.0
1620.0,1284.0,24.0
1620.0,1308.0,24.0
1620.0,1332.0,24.0
1620.0,1356.0,24.0
1620.0,1380.0,24.0
1620.0,1404.0,24.0
1620.0,1428.0,24.0
1620.0,1452.0,24.0
1620.0,1476.0,24.0
1620.0,1500.0,24.0
1620.0,1524.0,24.0
1620.0,1548.0,24.0
1620.0,1572.0,0.0
1620.0,1596.0,0.0
1620.0,1620.0,0.0
1620.0,1644.0,0.0
1620.0,1668.0,24.0
1620.0,1692.0,24.0
1620.0,1716.0,24.0
1620.0,1740.0,24.0
1620.0,1764.0,24.0
1620.0,1788.0,24.0
1620.0,1812.0,48.0
1620.0,1836.0,48.0
1620.0,1860.0,48.0
1620.0,1884.0,48.0
1620.0,1908.0,48.0
1620.0,1932.0,48.0
1620.0,1956.0,48.0
1620.0,1980.0,48.0
1620.0,2004.0,48.0
1620.0,2028.0,48.0
1620.0,2052.0,48.0
1620.0,2076.0,48.0
1620.0,2100.0,48.0
1620.0,2124.0,48.0
1620.0,2148.0,48.0
1620.0,2172.0,48.0
1620.0,2196.0,48.0
1620.0,2220.0,48.0
1620.0,2244.0,48.0
1620.0,2268.0,48.0
1620.0,2292.0,48.0
1620.0,2316.0,48.0
1620.0,2340.0,48.0
1620.0,2364.0,48.0
1620.0,2388.0,48.0
1620.0,2412.0,48.0
1620.0,2436.0,48.0
1620.0,2460.0,48.0
1620.0,2484.0,48.0
1620.0,2508.0,48.0
1620.0,2532.0,48.0
1620.0,2556.0,48.0
1620.0,2580.0,48.0
1620.0,2604.0,48.0
1620.0,2628.0,48.0
1620.0,2652.0,48.0
1620.0,2676.0,48.0
1620.0,2700.0,48.0
1620.0,2724.0,48.0
1620.0,2748.0,48.0
1620.0,2772.0,48.0
1620.0,2796.0,72.0
1620.0,2820.0,96.0
1620.0,2844.0,96.0
1620.0,2868.0,96.0
1620.0,2892.0,120.0
1620.0,2916.0,168.0
1620.0,2940.0,192.0
1620.0,2964.0,192.0
1620.0,2988.0,216.0
1620.0,3012.0,216.0
1620.0,3036.0,216.0
1620.0,3060.0,240.0
1644.0,12.0,216.0
1644.0,36.0,216.0
1644.0,60.0,216.0
1644.0,84.0,216.0
1644.0,108.0,216.0
1644.0,132.0,216.0
1644.0,156.0,216.0
1644.0,180.0,216.0
1644.0,204.0,240.0
1644.0,228.0,240.0
1644.0,252.0,240.0
1644.0,276.0,240.0
1644.0,300.0,264.0
1644.0,324.0,264.0
1644.0,348.0,264.0
1644.0,372.0,264.0
1644.0,396.0,240.0
1644.0,420.0,240.0
1644.0,444.0,240.0
1644.0,468.0,216.0
1644.0,492.0,216.0
1644.0,516.0,216.0
1644.0,540.0,216.0
1644.0,564.0,216.0
1644.0,588.0,216.0
1644.0,612.0,192.0
1644.0,636.0,192.0
1644.0,660.0,168.0
1644.0,684.0,168.0
1644.0,708.0,144.0
1644.0,732.0,144.0
1644.0,756.0,120.0
1644.0,780.0,120.0
1644.0,804.0,120.0
1644.0,828.0,120.0
1644.0,852.0,96.0
1644.0,876.0,96.0
1644.0,900.0,72.0
1644.0,924.0,72.0
1644.0,948.0,72.0
1644.0,972.0,72.0
1644.0,996.0,72.0
1644.0,1020.0,48.0
1644.0,1044.0,48.0
1644.0,1068.0,48.0
1644.0,1092.0,48.0
1644.0,1116.0,48.0
1644.0,1140.0,48.0
1644.0,1164.0,48.0
1644.0,1188.0,48.0
1644.0,1212.0,24.0
1644.0,1236.0,24.0
1644.0,1260.0,24.0
1644.0,1284.0,24.0
1644.0,1308.0,24.0
1644.0,1332.0,24.0
1644.0,1356.0,24.0
1644.0,1380.0,24.0
1644.0,1404.0,24.0
1644.0,1428.0,24.0
1644.0,1452.0,24.0
1644.0,1476.0,24.0
1644.0,1500.0,24.0
1644.0,1524.0,24.0
1644.0,1548.0,24.0
1644.0,1572.0,0.0
1644.0,1596.0,0.0
1644.0,1620.0,0.0
1644.0,1644.0,24.0
1644.0,1668.0,0.0
1644.0,1692.0,0.0
1644.0,1716.0,0.0
1644.0,1740.0,24.0
1644.0,1764.0,24.0
1644.0,1788.0,24.0
1644.0,1812.0,24.0
1644.0,1836.0,24.0
1644.0,1860.0,48.0
1644.0,1884.0,48.0
1644.0,1908.0,48.0
1644.0,1932.0,48.0
1644.0,1956.0,48.0
1644.0,1980.0,48.0
1644.0,2004.0,48.0
1644.0,2028.0,48.0
1644.0,2052.0,48.0
1644.0,2076.0,48.0
1644.0,2100.0,48.0
1644.0,2124.0,48.0
1644.0,2148.0,48.0
1644.0,2172.0,48.0
1644.0,2196.0,48.0
1644.0,2220.0,48.0
1644.0,2244.0,48.0
1644.0,2268.0,48.0
1644.0,2292.0,48.0
1644.0,2316.0,48.0
1644.0,2340.0,48.0
1644.0,2364.0,48.0
1644.0,2388.0,48.0
1644.0,2412.0,48.0
1644.0,2436.0,48.0
1644.0,2460.0,48.0
1644.0,2484.0,48.0
1644.0,2508.0,48.0
1644.0,2532.0,48.0
1644.0,2556.0,48.0
1644.0,2580.0,48.0
1644.0,2604.0,48.0
1644.0,2628.0,48.0
1644.0,2652.0,48.0
1644.0,2676.0,48.0
1644.0,2700.0,48.0
1644.0,2724.0,48.0
1644.0,2748.0,48.0
1644.0,2772.0,48.0
1644.0,2796.0,72.0
1644.0,2820.0,72.0
1644.0,2844.0,96.0
1644.0,2868.0,96.0
1644.0,2892.0,96.0
1644.0,2916.0,144.0
1644.0,2940.0,192.0
1644.0,2964.0,192.0
1644.0,2988.0,216.0
1644.0,3012.0,216.0
1644.0,3036.0,240.0
1644.0,3060.0,240.0
1668.0,12.0,216.0
1668.0,36.0,216.0
1668.0,60.0,192.0
1668.0,84.0,192.0
1668.0,108.0,216.0
1668.0,132.0,216.0
1668.0,156.0,216.0
1668.0,180.0,216.0
1668.0,204.0,240.0
1668.0,228.0,240.0
1668.0,252.0,264.0
1668.0,276.0,264.0
1668.0,300.0,264.0
1668.0,324.0,264.0
1668.0,348.0,264.0
1668.0,372.0,264.0
1668.0,396.0,240.0
1668.0,420.0,240.0
1668.0,444.0,216.0
1668.0,468.0,216.0
1668.0,492.0,216.0
1668.0,516.0,192.0
1668.0,540.0,192.0
1668.0,564.0,192.0
1668.0,588.0,192.0
1668.0,612.0,168.0
1668.0,636.0,168.0
1668.0,660.0,168.0
1668.0,684.0,144.0
1668.0,708.0,144.0
1668.0,732.0,120.0
1668.0,756.0,120.0
1668.0,780.0,120.0
1668.0,804.0,120.0
1668.0,828.0,96.0
1668.0,852.0,96.0
1668.0,876.0,96.0
1668.0,900.0,72.0
1668.0,924.0,72.0
1668.0,948.0,72.0
1668.0,972.0,72.0
1668.0,996.0,72.0
1668.0,1020.0,48.0
1668.0,1044.0,48.0
1668.0,1068.0,48.0
1668.0,1092.0,48.0
1668.0,1116.0,48.0
1668.0,1140.0,48.0
1668.0,1164.0,24.0
1668.0,1188.0,24.0
1668.0,1212.0,24.0
1668.0,1236.0,24.0
1668.0,1260.0,24.0
1668.0,1284.0,24.0
1668.0,1308.0,24.0
1668.0,1332.0,24.0
1668.0,1356.0,24.0
1668.0,1380.0,24.0
1668.0,1404.0,24.0
1668.0,1428.0,24.0
1668.0,1452.0,24.0
1668.0,1476.0,24.0
1668.0,1500.0,24.0
1668.0,1524.0,24.0
1668.0,1548.0,0.0
1668.0,1572.0,0.0
1668.0,1596.0,0.0
1668.0,1620.0,0.0
1668.0,1644.0,0.0
1668.0,1668.0,24.0
1668.0,1692.0,24.0
1668.0,1716.0,24.0
1668.0,1740.0,24.0
1668.0,1764.0,24.0
1668.0,1788.0,24.0
1668.0,1812.0,24.0
1668.0,1836.0,24.0
1668.0,1860.0,48.0
1668.0,1884.0,48.0
1668.0,1908.0,48.0
1668.0,1932.0,48.0
1668.0,1956.0,48.0
1668.0,1980.0,48.0
1668.0,2004.0,48.0
1668.0,2028.0,48.0
1668.0,2052.0,48.0
1668.0,2076.0,48.0
1668.0,2100.0,48.0
1668.0,2124.0,48.0
1668.0,2148.0,48.0
1668.0,2172.0,48.0
1668.0,2196.0,48.0
1668.0,2220.0,48.0
1668.0,2244.0,48.0
1668.0,2268.0,48.0
1668.0,2292.0,48.0
1668.0,2316.0,48.0
1668.0,2340.0,48.0
1668.0,2364.0,48.0
1668.0,2388.0,48.0
1668.0,2412.0,48.0
1668.0,2436.0,48.0
1668.0,2460.0,48.0
1668.0,2484.0,48.0
1668.0,2508.0,48.0
1668.0,2532.0,48.0
1668.0,2556.0,48.0
1668.0,2580.0,48.0
1668.0,2604.0,48.0
1668.0,2628.0,48.0
1668.0,2652.0,48.0
1668.0,2676.0,48.0
1668.0,2700.0,48.0
1668.0,2724.0,72.0
1668.0,2748.0,72.0
1668.0,2772.0,72.0
1668.0,2796.0,72.0
1668.0,2820.0,72.0
1668.0,2844.0,96.0
1668.0,2868.0,96.0
1668.0,2892.0,96.0
1668.0,2916.0,144.0
1668.0,2940.0,192.0
1668.0,2964.0,192.0
1668.0,2988.0,216.0
1668.0,3012.0,216.0
1668.0,3036.0,240.0
1668.0,3060.0,240.0
1692.0,12.0,216.0
1692.0,36.0,192.0
1692.0,60.0,192.0
1692.0,84.0,192.0
1692.0,108.0,216.0
1692.0,132.0,216.0
1692.0,156.0,216.0
1692.0,180.0,240.0
1692.0,204.0,240.0
1692.0,228.0,264.0
1692.0,252.0,264.0
1692.0,276.0,264.0
1692.0,300.0,264.0
1692.0,324.0,240.0
1692.0,348.0,240.0
1692.0,372.0,240.0
1692.0,396.0,240.0
1692.0,420.0,240.0
1692.0,444.0,216.0
1692.0,468.0,192.0
1692.0,492.0,192.0
1692.0,516.0,192.0
1692.0,540.0,192.0
1692.0,564.0,192.0
1692.0,588.0,168.0
1692.0,612.0,168.0
1692.0,636.0,168.0
1692.0,660.0,144.0
1692.0,684.0,144.0
1692.0,708.0,144.0
1692.0,732.0,120.0
1692.0,756.0,120.0
1692.0,780.0,96.0
1692.0,804.0,96.0
1692.0,828.0,96.0
1692.0,852.0,72.0
1692.0,876.0,72.0
1692.0,900.0,72.0
1692.0,924.0,72.0
1692.0,948.0,72.0
1692.0,972.0,72.0
1692.0,996.0,48.0
1692.0,1020.0,48.0
1692.0,1044.0,48.0
1692.0,1068.0,48.0
1692.0,1092.0,48.0
1692.0,1116.0,48.0
1692.0,1140.0,48.0
1692.0,1164.0,24.0
1692.0,1188.0,24.0
1692.0,1212.0,24.0
1692.0,1236.0,24.0
1692.0,1260.0,24.0
1692.0,1284.0,24.0
1692.0,1308.0,24.0
1692.0,1332.0,24.0
1692.0,1356.0,24.0
1692.0,1380.0,24.0
1692.0,1404.0,24.0
1692.0,1428.0,24.0
1692.0,1452.0,24.0
1692.0,1476.0,24.0
1692.0,1500.0,24.0
1692.0,1524.0,0.0
1692.0,1548.0,0.0
1692.0,1572.0,0.0
1692.0,1596.0,0.0
1692.0,1620.0,0.0
1692.0,1644.0,0.0
1692.0,1668.0,24.0
1692.0,1692.0,24.0
1692.0,1716.0,24.0
1692.0,1740.0,24.0
1692.0,1764.0,24.0
1692.0,1788.0,24.0
1692.0,1812.0,24.0
1692.0,1836.0,24.0
1692.0,1860.0,48.0
1692.0,1884.0,48.0
1692.0,1908.0,48.0
1692.0,1932.0,48.0
1692.0,1956.0,48.0
1692.0,1980.0,48.0
1692.0,2004.0,48.0
1692.0,2028.0,48.0
1692.0,2052.0,48.0
1692.0,2076.0,48.0
1692.0,2100.0,48.0
1692.0,2124.0,48.0
1692.0,2148.0,48.0
1692.0,2172.0,48.0
1692.0,2196.0,48.0
1692.0,2220.0,48.0
1692.0,2244.0,48.0
1692.0,2268.0,48.0
1692.0,2292.0,48.0
1692.0,2316.0,48.0
1692.0,2340.0,48.0
1692.0,2364.0,48.0
1692.0,2388.0,48.0
1692.0,2412.0,48.0
1692.0,2436.0,48.0
1692.0,2460.0,48.0
1692.0,2484.0,48.0
1692.0,2508.0,48.0
1692.0,2532.0,48.0
1692.0,2556.0,48.0
1692.0,2580.0,48.0
1692.0,2604.0,48.0
1692.0,2628.0,48.0
1692.0,2652.0,48.0
1692.0,2676.0,48.0
1692.0,2700.0,48.0
1692.0,2724.0,48.0
1692.0,2748.0,72.0
1692.0,2772.0,72.0
1692.0,2796.0,72.0
1692.0,2820.0,72.0
1692.0,2844.0,96.0
1692.0,2868.0,96.0
1692.0,2892.0,96.0
1692.0,2916.0,144.0
1692.0,2940.0,192.0
1692.0,2964.0,192.0
1692.0,2988.0,216.0
1692.0,3012.0,240.0
1692.0,3036.0,240.0
1692.0,3060.0,240.0
1716.0,12.0,192.0
1716.0,36.0,192.0
1716.0,60.0,192.0
1716.0,84.0,192.0
1716.0,108.0,216.0
1716.0,132.0,216.0
1716.0,156.0,216.0
1716.0,180.0,240.0
1716.0,204.0,240.0
1716.0,228.0,240.0
1716.0,252.0,240.0
1716.0,276.0,240.0
1716.0,300.0,264.0
1716.0,324.0,240.0
1716.0,348.0,240.0
1716.0,372.0,240.0
1716.0,396.0,240.0
1716.0,420.0,216.0
1716.0,444.0,192.0
1716.0,468.0,192.0
1716.0,492.0,192.0
1716.0,516.0,168.0
1716.0,540.0,168.0
1716.0,564.0,168.0
1716.0,588.0,144.0
1716.0,612.0,144.0
1716.0,636.0,144.0
1716.0,660.0,144.0
1716.0,684.0,120.0
1716.0,708.0,120.0
1716.0,732.0,96.0
1716.0,756.0,96.0
1716.0,780.0,96.0
1716.0,804.0,96.0
1716.0,828.0,72.0
1716.0,852.0,72.0
1716.0,876.0,72.0
1716.0,900.0,72.0
1716.0,924.0,72.0
1716.0,948.0,48.0
1716.0,972.0,48.0
1716.0,996.0,48.0
1716.0,1020.0,48.0
1716.0,1044.0,48.0
1716.0,1068.0,48.0
1716.0,1092.0,48.0
1716.0,1116.0,48.0
1716.0,1140.0,48.0
1716.0,1164.0,24.0
1716.0,1188.0,24.0
1716.0,1212.0,24.0
1716.0,1236.0,24.0
1716.0,1260.0,24.0
1716.0,1284.0,24.0
1716.0,1308.0,24.0
1716.0,1332.0,24.0
1716.0,1356.0,24.0
1716.0,1380.0,24.0
1716.0,1404.0,0.0
1716.0,1428.0,24.0
1716.0,1452.0,24.0
1716.0,1476.0,24.0
1716.0,1500.0,24.0
1716.0,1524.0,0.0
1716.0,1548.0,0.0
1716.0,1572.0,0.0
1716.0,1596.0,0.0
1716.0,1620.0,0.0
1716.0,1644.0,0.0
1716.0,1668.0,24.0
1716.0,1692.0,24.0
1716.0,1716.0,24.0
1716.0,1740.0,24.0
1716.0,1764.0,24.0
1716.0,1788.0,24.0
1716.0,1812.0,24.0
1716.0,1836.0,24.0
1716.0,1860.0,48.0
1716.0,1884.0,48.0
1716.0,1908.0,48.0
1716.0,1932.0,48.0
1716.0,1956.0,48.0
1716.0,1980.0,48.0
1716.0,2004.0,48.0
1716.0,2028.0,48.0
1716.0,2052.0,48.0
1716.0,2076.0,48.0
1716.0,2100.0,48.0
1716.0,2124.0,48.0
1716.0,2148.0,48.0
1716.0,2172.0,48.0
1716.0,2196.0,48.0
1716.0,2220.0,24.0
1716.0,2244.0,24.0
1716.0,2268.0,48.0
1716.0,2292.0,48.0
1716.0,2316.0,24.0
1716.0,2340.0,24.0
1716.0,2364.0,24.0
1716.0,2388.0,24.0
1716.0,2412.0,24.0
1716.0,2436.0,24.0
1716.0,2460.0,24.0
1716.0,2484.0,24.0
1716.0,2508.0,24.0
1716.0,2532.0,48.0
1716.0,2556.0,48.0
1716.0,2580.0,48.0
1716.0,2604.0,48.0
1716.0,2628.0,48.0
1716.0,2652.0,48.0
1716.0,2676.0,48.0
1716.0,2700.0,48.0
1716.0,2724.0,48.0
1716.0,2748.0,72.0
1716.0,2772.0,72.0
1716.0,2796.0,72.0
