time,zu1_xy,y,x,wspeed_10m*_xy
0 days 14:59:59,6.0,1668.0,2148.0,1.7643863
0 days 14:59:59,6.0,1668.0,2172.0,1.3970304
0 days 14:59:59,6.0,1668.0,2196.0,2.9679484
0 days 14:59:59,6.0,1668.0,2220.0,3.104358
0 days 14:59:59,6.0,1668.0,2244.0,3.378754
0 days 14:59:59,6.0,1668.0,2268.0,3.3088531
0 days 14:59:59,6.0,1668.0,2292.0,1.5151262
0 days 14:59:59,6.0,1668.0,2316.0,2.2545178
0 days 14:59:59,6.0,1668.0,2340.0,2.199557
0 days 14:59:59,6.0,1668.0,2364.0,2.2159104
0 days 14:59:59,6.0,1668.0,2388.0,2.2404983
0 days 14:59:59,6.0,1668.0,2412.0,2.2969213
0 days 14:59:59,6.0,1668.0,2436.0,2.2894058
0 days 14:59:59,6.0,1668.0,2460.0,2.2888045
0 days 14:59:59,6.0,1668.0,2484.0,2.296493
0 days 14:59:59,6.0,1668.0,2508.0,2.0023806
0 days 14:59:59,6.0,1668.0,2532.0,3.4505973
0 days 14:59:59,6.0,1668.0,2556.0,1.5836391
0 days 14:59:59,6.0,1668.0,2580.0,2.0082839
0 days 14:59:59,6.0,1668.0,2604.0,2.1017704
0 days 14:59:59,6.0,1668.0,2628.0,1.5615163
0 days 14:59:59,6.0,1668.0,2652.0,2.6134796
0 days 14:59:59,6.0,1668.0,2676.0,0.95352805
0 days 14:59:59,6.0,1668.0,2700.0,0.6431359
0 days 14:59:59,6.0,1668.0,2724.0,1.6669093
0 days 14:59:59,6.0,1668.0,2748.0,1.3557601
0 days 14:59:59,6.0,1668.0,2772.0,1.2675442
0 days 14:59:59,6.0,1668.0,2796.0,1.5053414
0 days 14:59:59,6.0,1668.0,2820.0,0.63957304
0 days 14:59:59,6.0,1668.0,2844.0,1.4623241
0 days 14:59:59,6.0,1668.0,2868.0,1.0095497
0 days 14:59:59,6.0,1668.0,2892.0,0.3821158
0 days 14:59:59,6.0,1668.0,2916.0,0.9351761
0 days 14:59:59,6.0,1668.0,2940.0,1.3917844
0 days 14:59:59,6.0,1668.0,2964.0,0.719351
0 days 14:59:59,6.0,1668.0,2988.0,1.3760924
0 days 14:59:59,6.0,1668.0,3012.0,0.5638919
0 days 14:59:59,6.0,1668.0,3036.0,2.4661086
0 days 14:59:59,6.0,1668.0,3060.0,2.233998
0 days 14:59:59,6.0,1692.0,12.0,0.7565796
0 days 14:59:59,6.0,1692.0,36.0,0.25285947
0 days 14:59:59,6.0,1692.0,60.0,0.6173652
0 days 14:59:59,6.0,1692.0,84.0,0.4646186
0 days 14:59:59,6.0,1692.0,108.0,1.2863476
0 days 14:59:59,6.0,1692.0,132.0,1.0180948
0 days 14:59:59,6.0,1692.0,156.0,0.6512963
0 days 14:59:59,6.0,1692.0,180.0,1.1489189
0 days 14:59:59,6.0,1692.0,204.0,0.5457619
0 days 14:59:59,6.0,1692.0,228.0,0.7913378
0 days 14:59:59,6.0,1692.0,252.0,0.8100083
0 days 14:59:59,6.0,1692.0,276.0,1.1461886
0 days 14:59:59,6.0,1692.0,300.0,1.3837274
0 days 14:59:59,6.0,1692.0,324.0,0.43152192
0 days 14:59:59,6.0,1692.0,348.0,0.83955723
0 days 14:59:59,6.0,1692.0,372.0,1.0707709
0 days 14:59:59,6.0,1692.0,396.0,1.4502723
0 days 14:59:59,6.0,1692.0,420.0,1.5122755
0 days 14:59:59,6.0,1692.0,444.0,1.2173713
0 days 14:59:59,6.0,1692.0,468.0,0.5257894
0 days 14:59:59,6.0,1692.0,492.0,0.5941165
0 days 14:59:59,6.0,1692.0,516.0,0.7783504
0 days 14:59:59,6.0,1692.0,540.0,0.8746999
0 days 14:59:59,6.0,1692.0,564.0,1.0491639
0 days 14:59:59,6.0,1692.0,588.0,0.25341135
0 days 14:59:59,6.0,1692.0,612.0,0.45289144
0 days 14:59:59,6.0,1692.0,636.0,0.51553714
0 days 14:59:59,6.0,1692.0,660.0,0.22346611
0 days 14:59:59,6.0,1692.0,684.0,0.56674993
0 days 14:59:59,6.0,1692.0,708.0,0.7629917
0 days 14:59:59,6.0,1692.0,732.0,0.430402
0 days 14:59:59,6.0,1692.0,756.0,0.50404483
0 days 14:59:59,6.0,1692.0,780.0,0.15875697
0 days 14:59:59,6.0,1692.0,804.0,0.294687
0 days 14:59:59,6.0,1692.0,828.0,0.9516238
0 days 14:59:59,6.0,1692.0,852.0,0.9227772
0 days 14:59:59,6.0,1692.0,876.0,1.924641
0 days 14:59:59,6.0,1692.0,900.0,2.4214554
0 days 14:59:59,6.0,1692.0,924.0,2.588731
0 days 14:59:59,6.0,1692.0,948.0,2.6625965
0 days 14:59:59,6.0,1692.0,972.0,2.7625535
0 days 14:59:59,6.0,1692.0,996.0,0.60428286
0 days 14:59:59,6.0,1692.0,1020.0,1.495961
0 days 14:59:59,6.0,1692.0,1044.0,1.8904377
0 days 14:59:59,6.0,1692.0,1068.0,1.3124646
0 days 14:59:59,6.0,1692.0,1092.0,2.936726
0 days 14:59:59,6.0,1692.0,1116.0,1.7433829
0 days 14:59:59,6.0,1692.0,1140.0,1.6163448
0 days 14:59:59,6.0,1692.0,1164.0,0.9610139
0 days 14:59:59,6.0,1692.0,1188.0,1.1349399
0 days 14:59:59,6.0,1692.0,1212.0,2.3905032
0 days 14:59:59,6.0,1692.0,1236.0,0.63882315
0 days 14:59:59,6.0,1692.0,1260.0,1.1081351
0 days 14:59:59,6.0,1692.0,1284.0,1.2646629
0 days 14:59:59,6.0,1692.0,1308.0,1.5692232
0 days 14:59:59,6.0,1692.0,1332.0,1.6094708
0 days 14:59:59,6.0,1692.0,1356.0,1.0498954
0 days 14:59:59,6.0,1692.0,1380.0,1.2346268
0 days 14:59:59,6.0,1692.0,1404.0,1.3861147
0 days 14:59:59,6.0,1692.0,1428.0,1.3162128
0 days 14:59:59,6.0,1692.0,1452.0,1.7903734
0 days 14:59:59,6.0,1692.0,1476.0,2.7500825
0 days 14:59:59,6.0,1692.0,1500.0,2.0124831
0 days 14:59:59,6.0,1692.0,1524.0,2.7596602
0 days 14:59:59,6.0,1692.0,1548.0,2.9398913
0 days 14:59:59,6.0,1692.0,1572.0,0.53695863
0 days 14:59:59,6.0,1692.0,1596.0,0.42881453
0 days 14:59:59,6.0,1692.0,1620.0,0.45154202
0 days 14:59:59,6.0,1692.0,1644.0,0.65350133
0 days 14:59:59,6.0,1692.0,1668.0,1.4633648
0 days 14:59:59,6.0,1692.0,1692.0,1.0456228
0 days 14:59:59,6.0,1692.0,1716.0,2.7722647
0 days 14:59:59,6.0,1692.0,1740.0,2.7694993
0 days 14:59:59,6.0,1692.0,1764.0,3.0124369
0 days 14:59:59,6.0,1692.0,1788.0,1.2652817
0 days 14:59:59,6.0,1692.0,1812.0,1.1867135
0 days 14:59:59,6.0,1692.0,1836.0,0.61537117
0 days 14:59:59,6.0,1692.0,1860.0,2.7652915
0 days 14:59:59,6.0,1692.0,1884.0,1.3525958
0 days 14:59:59,6.0,1692.0,1908.0,0.24013169
0 days 14:59:59,6.0,1692.0,1932.0,3.3402064
0 days 14:59:59,6.0,1692.0,1956.0,1.2835659
0 days 14:59:59,6.0,1692.0,1980.0,1.3908141
0 days 14:59:59,6.0,1692.0,2004.0,1.8080153
0 days 14:59:59,6.0,1692.0,2028.0,1.2120446
0 days 14:59:59,6.0,1692.0,2052.0,2.8873136
0 days 14:59:59,6.0,1692.0,2076.0,1.5135013
0 days 14:59:59,6.0,1692.0,2100.0,1.965689
0 days 14:59:59,6.0,1692.0,2124.0,1.5167744
0 days 14:59:59,6.0,1692.0,2148.0,1.988823
0 days 14:59:59,6.0,1692.0,2172.0,1.6101633
0 days 14:59:59,6.0,1692.0,2196.0,2.8971474
0 days 14:59:59,6.0,1692.0,2220.0,2.9903822
0 days 14:59:59,6.0,1692.0,2244.0,1.4616414
0 days 14:59:59,6.0,1692.0,2268.0,1.5446094
0 days 14:59:59,6.0,1692.0,2292.0,2.1492712
0 days 14:59:59,6.0,1692.0,2316.0,2.5313737
0 days 14:59:59,6.0,1692.0,2340.0,2.4114954
0 days 14:59:59,6.0,1692.0,2364.0,2.3400884
0 days 14:59:59,6.0,1692.0,2388.0,2.352306
0 days 14:59:59,6.0,1692.0,2412.0,2.456873
0 days 14:59:59,6.0,1692.0,2436.0,2.4680636
0 days 14:59:59,6.0,1692.0,2460.0,2.4201877
0 days 14:59:59,6.0,1692.0,2484.0,2.415124
0 days 14:59:59,6.0,1692.0,2508.0,2.3263586
0 days 14:59:59,6.0,1692.0,2532.0,1.7413431
0 days 14:59:59,6.0,1692.0,2556.0,1.82815
0 days 14:59:59,6.0,1692.0,2580.0,2.0455585
0 days 14:59:59,6.0,1692.0,2604.0,2.1191356
0 days 14:59:59,6.0,1692.0,2628.0,2.1027844
0 days 14:59:59,6.0,1692.0,2652.0,1.6893085
0 days 14:59:59,6.0,1692.0,2676.0,1.5333977
0 days 14:59:59,6.0,1692.0,2700.0,1.3677996
0 days 14:59:59,6.0,1692.0,2724.0,0.5547627
0 days 14:59:59,6.0,1692.0,2748.0,1.8213071
0 days 14:59:59,6.0,1692.0,2772.0,1.6435643
0 days 14:59:59,6.0,1692.0,2796.0,1.8351359
0 days 14:59:59,6.0,1692.0,2820.0,0.90495473
0 days 14:59:59,6.0,1692.0,2844.0,2.0060275
0 days 14:59:59,6.0,1692.0,2868.0,1.2873045
0 days 14:59:59,6.0,1692.0,2892.0,0.46931913
0 days 14:59:59,6.0,1692.0,2916.0,1.1093085
0 days 14:59:59,6.0,1692.0,2940.0,1.3696495
0 days 14:59:59,6.0,1692.0,2964.0,0.4044757
0 days 14:59:59,6.0,1692.0,2988.0,0.599574
0 days 14:59:59,6.0,1692.0,3012.0,2.6454663
0 days 14:59:59,6.0,1692.0,3036.0,2.207202
0 days 14:59:59,6.0,1692.0,3060.0,2.181105
0 days 14:59:59,6.0,1716.0,12.0,0.62120026
0 days 14:59:59,6.0,1716.0,36.0,0.6299297
0 days 14:59:59,6.0,1716.0,60.0,0.6762571
0 days 14:59:59,6.0,1716.0,84.0,0.5228707
0 days 14:59:59,6.0,1716.0,108.0,1.3416927
0 days 14:59:59,6.0,1716.0,132.0,1.0737711
0 days 14:59:59,6.0,1716.0,156.0,0.72029465
0 days 14:59:59,6.0,1716.0,180.0,1.4197379
0 days 14:59:59,6.0,1716.0,204.0,1.0922803
0 days 14:59:59,6.0,1716.0,228.0,0.55303395
0 days 14:59:59,6.0,1716.0,252.0,0.3744463
0 days 14:59:59,6.0,1716.0,276.0,0.4031376
0 days 14:59:59,6.0,1716.0,300.0,2.0529342
0 days 14:59:59,6.0,1716.0,324.0,0.63985956
0 days 14:59:59,6.0,1716.0,348.0,1.0239877
0 days 14:59:59,6.0,1716.0,372.0,1.2037053
0 days 14:59:59,6.0,1716.0,396.0,1.4764364
0 days 14:59:59,6.0,1716.0,420.0,0.5110386
0 days 14:59:59,6.0,1716.0,444.0,0.607426
0 days 14:59:59,6.0,1716.0,468.0,1.2737168
0 days 14:59:59,6.0,1716.0,492.0,1.0594151
0 days 14:59:59,6.0,1716.0,516.0,0.30488858
0 days 14:59:59,6.0,1716.0,540.0,0.4438277
0 days 14:59:59,6.0,1716.0,564.0,0.71923906
0 days 14:59:59,6.0,1716.0,588.0,0.18484153
0 days 14:59:59,6.0,1716.0,612.0,0.2442666
0 days 14:59:59,6.0,1716.0,636.0,0.27396464
0 days 14:59:59,6.0,1716.0,660.0,0.5388944
0 days 14:59:59,6.0,1716.0,684.0,0.2682377
0 days 14:59:59,6.0,1716.0,708.0,0.4707475
0 days 14:59:59,6.0,1716.0,732.0,0.22294821
0 days 14:59:59,6.0,1716.0,756.0,0.40522593
0 days 14:59:59,6.0,1716.0,780.0,0.44368964
0 days 14:59:59,6.0,1716.0,804.0,0.5840459
0 days 14:59:59,6.0,1716.0,828.0,0.29469937
0 days 14:59:59,6.0,1716.0,852.0,1.221677
0 days 14:59:59,6.0,1716.0,876.0,2.9119678
0 days 14:59:59,6.0,1716.0,900.0,1.675775
0 days 14:59:59,6.0,1716.0,924.0,2.528086
0 days 14:59:59,6.0,1716.0,948.0,0.50624985
0 days 14:59:59,6.0,1716.0,972.0,1.1087831
0 days 14:59:59,6.0,1716.0,996.0,1.5636269
0 days 14:59:59,6.0,1716.0,1020.0,1.8156989
0 days 14:59:59,6.0,1716.0,1044.0,1.5961126
0 days 14:59:59,6.0,1716.0,1068.0,3.0197897
0 days 14:59:59,6.0,1716.0,1092.0,1.4176399
0 days 14:59:59,6.0,1716.0,1116.0,2.146214
0 days 14:59:59,6.0,1716.0,1140.0,1.8513781
0 days 14:59:59,6.0,1716.0,1164.0,1.3812804
0 days 14:59:59,6.0,1716.0,1188.0,1.6267401
0 days 14:59:59,6.0,1716.0,1212.0,1.0684332
0 days 14:59:59,6.0,1716.0,1236.0,1.8469423
0 days 14:59:59,6.0,1716.0,1260.0,0.93316144
0 days 14:59:59,6.0,1716.0,1284.0,1.4245417
0 days 14:59:59,6.0,1716.0,1308.0,1.7251478
0 days 14:59:59,6.0,1716.0,1332.0,1.7613696
0 days 14:59:59,6.0,1716.0,1356.0,2.8159564
0 days 14:59:59,6.0,1716.0,1380.0,2.7521734
0 days 14:59:59,6.0,1716.0,1404.0,1.7272712
0 days 14:59:59,6.0,1716.0,1428.0,1.8869919
0 days 14:59:59,6.0,1716.0,1452.0,1.8671921
0 days 14:59:59,6.0,1716.0,1476.0,1.1697586
0 days 14:59:59,6.0,1716.0,1500.0,1.9157988
0 days 14:59:59,6.0,1716.0,1524.0,2.6529756
0 days 14:59:59,6.0,1716.0,1548.0,2.73318
0 days 14:59:59,6.0,1716.0,1572.0,0.40655002
0 days 14:59:59,6.0,1716.0,1596.0,0.5012555
0 days 14:59:59,6.0,1716.0,1620.0,0.6717155
0 days 14:59:59,6.0,1716.0,1644.0,0.68091995
0 days 14:59:59,6.0,1716.0,1668.0,1.5277834
0 days 14:59:59,6.0,1716.0,1692.0,1.2676696
0 days 14:59:59,6.0,1716.0,1716.0,2.7223668
0 days 14:59:59,6.0,1716.0,1740.0,1.0471108
0 days 14:59:59,6.0,1716.0,1764.0,1.3655008
0 days 14:59:59,6.0,1716.0,1788.0,1.6782186
0 days 14:59:59,6.0,1716.0,1812.0,1.5983053
0 days 14:59:59,6.0,1716.0,1836.0,0.71743286
0 days 14:59:59,6.0,1716.0,1860.0,2.640388
0 days 14:59:59,6.0,1716.0,1884.0,1.1634898
0 days 14:59:59,6.0,1716.0,1908.0,0.6724253
0 days 14:59:59,6.0,1716.0,1932.0,3.235305
0 days 14:59:59,6.0,1716.0,1956.0,1.6146947
0 days 14:59:59,6.0,1716.0,1980.0,1.8293536
0 days 14:59:59,6.0,1716.0,2004.0,1.7107927
0 days 14:59:59,6.0,1716.0,2028.0,2.6856146
0 days 14:59:59,6.0,1716.0,2052.0,2.838104
0 days 14:59:59,6.0,1716.0,2076.0,1.2091372
0 days 14:59:59,6.0,1716.0,2100.0,1.7613876
0 days 14:59:59,6.0,1716.0,2124.0,2.7473025
0 days 14:59:59,6.0,1716.0,2148.0,1.8637655
0 days 14:59:59,6.0,1716.0,2172.0,1.8399891
0 days 14:59:59,6.0,1716.0,2196.0,1.1885073
0 days 14:59:59,6.0,1716.0,2220.0,0.10904124
0 days 14:59:59,6.0,1716.0,2244.0,0.13836567
0 days 14:59:59,6.0,1716.0,2268.0,2.046455
0 days 14:59:59,6.0,1716.0,2292.0,2.5033693
0 days 14:59:59,6.0,1716.0,2316.0,0.3427315
0 days 14:59:59,6.0,1716.0,2340.0,0.5136328
0 days 14:59:59,6.0,1716.0,2364.0,0.5886888
0 days 14:59:59,6.0,1716.0,2388.0,0.6322707
0 days 14:59:59,6.0,1716.0,2412.0,0.61457884
0 days 14:59:59,6.0,1716.0,2436.0,0.53669834
0 days 14:59:59,6.0,1716.0,2460.0,0.44146314
0 days 14:59:59,6.0,1716.0,2484.0,0.32713422
0 days 14:59:59,6.0,1716.0,2508.0,0.22082995
0 days 14:59:59,6.0,1716.0,2532.0,2.0334625
0 days 14:59:59,6.0,1716.0,2556.0,2.039497
0 days 14:59:59,6.0,1716.0,2580.0,2.1374683
0 days 14:59:59,6.0,1716.0,2604.0,2.084242
0 days 14:59:59,6.0,1716.0,2628.0,2.0324078
0 days 14:59:59,6.0,1716.0,2652.0,1.9393884
0 days 14:59:59,6.0,1716.0,2676.0,1.3817434
0 days 14:59:59,6.0,1716.0,2700.0,2.3492312
0 days 14:59:59,6.0,1716.0,2724.0,0.45740756
0 days 14:59:59,6.0,1716.0,2748.0,2.1173787
0 days 14:59:59,6.0,1716.0,2772.0,1.9092718
0 days 14:59:59,6.0,1716.0,2796.0,2.0805886
0 days 14:59:59,6.0,1716.0,2820.0,1.208866
0 days 14:59:59,6.0,1716.0,2844.0,1.1445378
0 days 14:59:59,6.0,1716.0,2868.0,1.4443244
0 days 14:59:59,6.0,1716.0,2892.0,0.57247025
0 days 14:59:59,6.0,1716.0,2916.0,1.2766261
0 days 14:59:59,6.0,1716.0,2940.0,1.1737849
0 days 14:59:59,6.0,1716.0,2964.0,1.6965675
0 days 14:59:59,6.0,1716.0,2988.0,2.5172987
0 days 14:59:59,6.0,1716.0,3012.0,2.2076218
0 days 14:59:59,6.0,1716.0,3036.0,1.964943
0 days 14:59:59,6.0,1716.0,3060.0,2.1670988
0 days 14:59:59,6.0,1740.0,12.0,0.611929
0 days 14:59:59,6.0,1740.0,36.0,0.54874706
0 days 14:59:59,6.0,1740.0,60.0,0.6367384
0 days 14:59:59,6.0,1740.0,84.0,0.5214035
0 days 14:59:59,6.0,1740.0,108.0,1.366323
0 days 14:59:59,6.0,1740.0,132.0,1.0867673
0 days 14:59:59,6.0,1740.0,156.0,0.742225
0 days 14:59:59,6.0,1740.0,180.0,1.7757943
0 days 14:59:59,6.0,1740.0,204.0,1.6860927
0 days 14:59:59,6.0,1740.0,228.0,1.0750204
0 days 14:59:59,6.0,1740.0,252.0,0.80955297
0 days 14:59:59,6.0,1740.0,276.0,1.1171464
0 days 14:59:59,6.0,1740.0,300.0,0.98584783
0 days 14:59:59,6.0,1740.0,324.0,1.3365273
0 days 14:59:59,6.0,1740.0,348.0,1.475496
0 days 14:59:59,6.0,1740.0,372.0,1.4753642
0 days 14:59:59,6.0,1740.0,396.0,0.5294235
0 days 14:59:59,6.0,1740.0,420.0,1.3730193
0 days 14:59:59,6.0,1740.0,444.0,1.299723
0 days 14:59:59,6.0,1740.0,468.0,1.7804725
0 days 14:59:59,6.0,1740.0,492.0,0.48449218
0 days 14:59:59,6.0,1740.0,516.0,0.8759432
0 days 14:59:59,6.0,1740.0,540.0,0.95036215
0 days 14:59:59,6.0,1740.0,564.0,0.25309113
0 days 14:59:59,6.0,1740.0,588.0,0.5636886
0 days 14:59:59,6.0,1740.0,612.0,0.5694106
0 days 14:59:59,6.0,1740.0,636.0,0.5871634
0 days 14:59:59,6.0,1740.0,660.0,0.8291369
0 days 14:59:59,6.0,1740.0,684.0,0.49457327
0 days 14:59:59,6.0,1740.0,708.0,0.63308495
0 days 14:59:59,6.0,1740.0,732.0,0.33437726
0 days 14:59:59,6.0,1740.0,756.0,0.43757495
0 days 14:59:59,6.0,1740.0,780.0,0.5302324
0 days 14:59:59,6.0,1740.0,804.0,1.132108
0 days 14:59:59,6.0,1740.0,828.0,0.47924957
0 days 14:59:59,6.0,1740.0,852.0,1.2332087
0 days 14:59:59,6.0,1740.0,876.0,1.1077485
0 days 14:59:59,6.0,1740.0,900.0,3.4402444
0 days 14:59:59,6.0,1740.0,924.0,2.410156
0 days 14:59:59,6.0,1740.0,948.0,0.7546434
0 days 14:59:59,6.0,1740.0,972.0,2.427743
0 days 14:59:59,6.0,1740.0,996.0,1.602765
0 days 14:59:59,6.0,1740.0,1020.0,2.0441911
0 days 14:59:59,6.0,1740.0,1044.0,1.842127
0 days 14:59:59,6.0,1740.0,1068.0,1.6892339
0 days 14:59:59,6.0,1740.0,1092.0,2.2210453
0 days 14:59:59,6.0,1740.0,1116.0,2.340815
0 days 14:59:59,6.0,1740.0,1140.0,2.0030482
0 days 14:59:59,6.0,1740.0,1164.0,0.71399766
0 days 14:59:59,6.0,1740.0,1188.0,1.086981
0 days 14:59:59,6.0,1740.0,1212.0,0.5183229
0 days 14:59:59,6.0,1740.0,1236.0,0.7009421
0 days 14:59:59,6.0,1740.0,1260.0,2.3818681
0 days 14:59:59,6.0,1740.0,1284.0,1.0899987
0 days 14:59:59,6.0,1740.0,1308.0,1.8742036
0 days 14:59:59,6.0,1740.0,1332.0,1.9707737
0 days 14:59:59,6.0,1740.0,1356.0,0.16340865
0 days 14:59:59,6.0,1740.0,1380.0,0.19946459
0 days 14:59:59,6.0,1740.0,1404.0,0.90620357
0 days 14:59:59,6.0,1740.0,1428.0,0.99134314
0 days 14:59:59,6.0,1740.0,1452.0,0.71381825
0 days 14:59:59,6.0,1740.0,1476.0,1.606131
0 days 14:59:59,6.0,1740.0,1500.0,1.4008304
0 days 14:59:59,6.0,1740.0,1524.0,1.0987742
0 days 14:59:59,6.0,1740.0,1548.0,0.22113156
0 days 14:59:59,6.0,1740.0,1572.0,0.37552044
0 days 14:59:59,6.0,1740.0,1596.0,0.5876193
0 days 14:59:59,6.0,1740.0,1620.0,0.6995539
0 days 14:59:59,6.0,1740.0,1644.0,0.4089982
0 days 14:59:59,6.0,1740.0,1668.0,1.5507839
0 days 14:59:59,6.0,1740.0,1692.0,1.4164152
0 days 14:59:59,6.0,1740.0,1716.0,1.2959297
0 days 14:59:59,6.0,1740.0,1740.0,1.307605
0 days 14:59:59,6.0,1740.0,1764.0,1.4300305
0 days 14:59:59,6.0,1740.0,1788.0,1.1413405
0 days 14:59:59,6.0,1740.0,1812.0,2.0231535
0 days 14:59:59,6.0,1740.0,1836.0,2.6718624
0 days 14:59:59,6.0,1740.0,1860.0,1.2582737
0 days 14:59:59,6.0,1740.0,1884.0,2.7079272
0 days 14:59:59,6.0,1740.0,1908.0,0.77537465
0 days 14:59:59,6.0,1740.0,1932.0,1.3937225
0 days 14:59:59,6.0,1740.0,1956.0,1.8747518
0 days 14:59:59,6.0,1740.0,1980.0,0.84155846
0 days 14:59:59,6.0,1740.0,2004.0,1.2079728
0 days 14:59:59,6.0,1740.0,2028.0,1.1367848
0 days 14:59:59,6.0,1740.0,2052.0,1.0784816
0 days 14:59:59,6.0,1740.0,2076.0,2.6319125
0 days 14:59:59,6.0,1740.0,2100.0,1.345447
0 days 14:59:59,6.0,1740.0,2124.0,1.2779276
0 days 14:59:59,6.0,1740.0,2148.0,1.9376353
0 days 14:59:59,6.0,1740.0,2172.0,1.8949027
0 days 14:59:59,6.0,1740.0,2196.0,0.18066892
0 days 14:59:59,6.0,1740.0,2220.0,0.3691561
0 days 14:59:59,6.0,1740.0,2244.0,0.55425745
0 days 14:59:59,6.0,1740.0,2268.0,0.49214876
0 days 14:59:59,6.0,1740.0,2292.0,0.57921726
0 days 14:59:59,6.0,1740.0,2316.0,0.7777913
0 days 14:59:59,6.0,1740.0,2340.0,0.65690947
0 days 14:59:59,6.0,1740.0,2364.0,0.6913819
0 days 14:59:59,6.0,1740.0,2388.0,0.68139696
0 days 14:59:59,6.0,1740.0,2412.0,0.63253164
0 days 14:59:59,6.0,1740.0,2436.0,0.56584316
0 days 14:59:59,6.0,1740.0,2460.0,0.5436182
0 days 14:59:59,6.0,1740.0,2484.0,0.48359093
0 days 14:59:59,6.0,1740.0,2508.0,0.42533436
0 days 14:59:59,6.0,1740.0,2532.0,1.989538
0 days 14:59:59,6.0,1740.0,2556.0,2.021611
0 days 14:59:59,6.0,1740.0,2580.0,2.0840094
0 days 14:59:59,6.0,1740.0,2604.0,1.6864064
0 days 14:59:59,6.0,1740.0,2628.0,2.8580337
0 days 14:59:59,6.0,1740.0,2652.0,1.1303304
0 days 14:59:59,6.0,1740.0,2676.0,1.5485158
0 days 14:59:59,6.0,1740.0,2700.0,1.5364662
0 days 14:59:59,6.0,1740.0,2724.0,1.1280901
0 days 14:59:59,6.0,1740.0,2748.0,0.39499274
0 days 14:59:59,6.0,1740.0,2772.0,1.850827
0 days 14:59:59,6.0,1740.0,2796.0,1.64367
0 days 14:59:59,6.0,1740.0,2820.0,2.6156373
0 days 14:59:59,6.0,1740.0,2844.0,1.4859138
0 days 14:59:59,6.0,1740.0,2868.0,1.5611551
0 days 14:59:59,6.0,1740.0,2892.0,0.6648462
0 days 14:59:59,6.0,1740.0,2916.0,1.356276
0 days 14:59:59,6.0,1740.0,2940.0,0.6054972
0 days 14:59:59,6.0,1740.0,2964.0,1.722156
0 days 14:59:59,6.0,1740.0,2988.0,2.2881835
0 days 14:59:59,6.0,1740.0,3012.0,1.9302046
0 days 14:59:59,6.0,1740.0,3036.0,1.7899811
0 days 14:59:59,6.0,1740.0,3060.0,2.1708817
0 days 14:59:59,6.0,1764.0,12.0,0.6500746
0 days 14:59:59,6.0,1764.0,36.0,0.58082175
0 days 14:59:59,6.0,1764.0,60.0,0.65333474
0 days 14:59:59,6.0,1764.0,84.0,0.52710444
0 days 14:59:59,6.0,1764.0,108.0,1.3561409
0 days 14:59:59,6.0,1764.0,132.0,1.1551129
0 days 14:59:59,6.0,1764.0,156.0,1.0838108
0 days 14:59:59,6.0,1764.0,180.0,1.0103301
0 days 14:59:59,6.0,1764.0,204.0,0.54976666
0 days 14:59:59,6.0,1764.0,228.0,1.4059222
0 days 14:59:59,6.0,1764.0,252.0,1.3904912
0 days 14:59:59,6.0,1764.0,276.0,1.8174316
0 days 14:59:59,6.0,1764.0,300.0,1.9924874
0 days 14:59:59,6.0,1764.0,324.0,2.151699
0 days 14:59:59,6.0,1764.0,348.0,0.5453442
0 days 14:59:59,6.0,1764.0,372.0,0.93215215
0 days 14:59:59,6.0,1764.0,396.0,1.5646055
0 days 14:59:59,6.0,1764.0,420.0,0.65310395
0 days 14:59:59,6.0,1764.0,444.0,1.9224113
0 days 14:59:59,6.0,1764.0,468.0,0.6618954
0 days 14:59:59,6.0,1764.0,492.0,0.4197628
0 days 14:59:59,6.0,1764.0,516.0,0.5845223
0 days 14:59:59,6.0,1764.0,540.0,0.53908557
0 days 14:59:59,6.0,1764.0,564.0,0.7764099
0 days 14:59:59,6.0,1764.0,588.0,0.20011818
0 days 14:59:59,6.0,1764.0,612.0,0.3671193
0 days 14:59:59,6.0,1764.0,636.0,0.38532335
0 days 14:59:59,6.0,1764.0,660.0,0.33616427
0 days 14:59:59,6.0,1764.0,684.0,0.83417654
0 days 14:59:59,6.0,1764.0,708.0,0.19952075
0 days 14:59:59,6.0,1764.0,732.0,0.5325379
0 days 14:59:59,6.0,1764.0,756.0,0.5157286
0 days 14:59:59,6.0,1764.0,780.0,0.51403904
0 days 14:59:59,6.0,1764.0,804.0,1.1912919
0 days 14:59:59,6.0,1764.0,828.0,2.4014804
0 days 14:59:59,6.0,1764.0,852.0,1.3510673
0 days 14:59:59,6.0,1764.0,876.0,1.6221286
0 days 14:59:59,6.0,1764.0,900.0,2.0450926
0 days 14:59:59,6.0,1764.0,924.0,0.5980565
0 days 14:59:59,6.0,1764.0,948.0,1.6090193
0 days 14:59:59,6.0,1764.0,972.0,1.8266051
0 days 14:59:59,6.0,1764.0,996.0,2.4033015
0 days 14:59:59,6.0,1764.0,1020.0,2.3637128
0 days 14:59:59,6.0,1764.0,1044.0,2.2710812
0 days 14:59:59,6.0,1764.0,1068.0,2.2334042
0 days 14:59:59,6.0,1764.0,1092.0,2.436885
0 days 14:59:59,6.0,1764.0,1116.0,2.3364048
0 days 14:59:59,6.0,1764.0,1140.0,2.1275218
0 days 14:59:59,6.0,1764.0,1164.0,1.2001387
0 days 14:59:59,6.0,1764.0,1188.0,1.61627
