time,zu1_xy,y,x,rad_net*_xy
0 days 20:59:59,6.0,2868.0,3036.0,-40.52334
0 days 20:59:59,6.0,2868.0,3060.0,-40.83902
0 days 20:59:59,6.0,2892.0,12.0,-42.428505
0 days 20:59:59,6.0,2892.0,36.0,-42.31631
0 days 20:59:59,6.0,2892.0,60.0,-42.27262
0 days 20:59:59,6.0,2892.0,84.0,-42.303925
0 days 20:59:59,6.0,2892.0,108.0,-42.15757
0 days 20:59:59,6.0,2892.0,132.0,-41.922382
0 days 20:59:59,6.0,2892.0,156.0,-41.067436
0 days 20:59:59,6.0,2892.0,180.0,-68.58371
0 days 20:59:59,6.0,2892.0,204.0,-118.4771
0 days 20:59:59,6.0,2892.0,228.0,-64.811516
0 days 20:59:59,6.0,2892.0,252.0,-76.73938
0 days 20:59:59,6.0,2892.0,276.0,-77.38923
0 days 20:59:59,6.0,2892.0,300.0,-86.30728
0 days 20:59:59,6.0,2892.0,324.0,-64.5443
0 days 20:59:59,6.0,2892.0,348.0,-120.84865
0 days 20:59:59,6.0,2892.0,372.0,-123.55788
0 days 20:59:59,6.0,2892.0,396.0,-135.0443
0 days 20:59:59,6.0,2892.0,420.0,-87.028175
0 days 20:59:59,6.0,2892.0,444.0,-80.66584
0 days 20:59:59,6.0,2892.0,468.0,-79.51528
0 days 20:59:59,6.0,2892.0,492.0,-83.85478
0 days 20:59:59,6.0,2892.0,516.0,-64.669365
0 days 20:59:59,6.0,2892.0,540.0,-40.90255
0 days 20:59:59,6.0,2892.0,564.0,-71.64808
0 days 20:59:59,6.0,2892.0,588.0,-60.41715
0 days 20:59:59,6.0,2892.0,612.0,-67.18902
0 days 20:59:59,6.0,2892.0,636.0,-69.8756
0 days 20:59:59,6.0,2892.0,660.0,-70.91435
0 days 20:59:59,6.0,2892.0,684.0,-62.32742
0 days 20:59:59,6.0,2892.0,708.0,-72.27332
0 days 20:59:59,6.0,2892.0,732.0,-40.19574
0 days 20:59:59,6.0,2892.0,756.0,-50.65006
0 days 20:59:59,6.0,2892.0,780.0,-51.49527
0 days 20:59:59,6.0,2892.0,804.0,-80.80214
0 days 20:59:59,6.0,2892.0,828.0,-67.05928
0 days 20:59:59,6.0,2892.0,852.0,-72.0171
0 days 20:59:59,6.0,2892.0,876.0,-69.54113
0 days 20:59:59,6.0,2892.0,900.0,-73.06715
0 days 20:59:59,6.0,2892.0,924.0,-72.96771
0 days 20:59:59,6.0,2892.0,948.0,-37.08131
0 days 20:59:59,6.0,2892.0,972.0,-50.938942
0 days 20:59:59,6.0,2892.0,996.0,-59.682995
0 days 20:59:59,6.0,2892.0,1020.0,-64.680244
0 days 20:59:59,6.0,2892.0,1044.0,-67.711845
0 days 20:59:59,6.0,2892.0,1068.0,-69.62035
0 days 20:59:59,6.0,2892.0,1092.0,-70.84189
0 days 20:59:59,6.0,2892.0,1116.0,-71.15951
0 days 20:59:59,6.0,2892.0,1140.0,-72.04981
0 days 20:59:59,6.0,2892.0,1164.0,-66.388535
0 days 20:59:59,6.0,2892.0,1188.0,-68.74421
0 days 20:59:59,6.0,2892.0,1212.0,-66.04554
0 days 20:59:59,6.0,2892.0,1236.0,-57.03949
0 days 20:59:59,6.0,2892.0,1260.0,-75.359245
0 days 20:59:59,6.0,2892.0,1284.0,-85.42496
0 days 20:59:59,6.0,2892.0,1308.0,-76.07625
0 days 20:59:59,6.0,2892.0,1332.0,-76.42735
0 days 20:59:59,6.0,2892.0,1356.0,-76.91646
0 days 20:59:59,6.0,2892.0,1380.0,-77.01103
0 days 20:59:59,6.0,2892.0,1404.0,-77.084755
0 days 20:59:59,6.0,2892.0,1428.0,-81.3508
0 days 20:59:59,6.0,2892.0,1452.0,-75.9102
0 days 20:59:59,6.0,2892.0,1476.0,-74.41176
0 days 20:59:59,6.0,2892.0,1500.0,-76.791824
0 days 20:59:59,6.0,2892.0,1524.0,-74.44301
0 days 20:59:59,6.0,2892.0,1548.0,-75.384125
0 days 20:59:59,6.0,2892.0,1572.0,-79.4122
0 days 20:59:59,6.0,2892.0,1596.0,-79.4662
0 days 20:59:59,6.0,2892.0,1620.0,-78.904396
0 days 20:59:59,6.0,2892.0,1644.0,-81.67502
0 days 20:59:59,6.0,2892.0,1668.0,-82.15288
0 days 20:59:59,6.0,2892.0,1692.0,-81.25571
0 days 20:59:59,6.0,2892.0,1716.0,-79.65228
0 days 20:59:59,6.0,2892.0,1740.0,-74.61714
0 days 20:59:59,6.0,2892.0,1764.0,-74.43095
0 days 20:59:59,6.0,2892.0,1788.0,-72.458496
0 days 20:59:59,6.0,2892.0,1812.0,-66.9249
0 days 20:59:59,6.0,2892.0,1836.0,-143.31458
0 days 20:59:59,6.0,2892.0,1860.0,-76.97988
0 days 20:59:59,6.0,2892.0,1884.0,-70.895195
0 days 20:59:59,6.0,2892.0,1908.0,-121.70244
0 days 20:59:59,6.0,2892.0,1932.0,-124.998116
0 days 20:59:59,6.0,2892.0,1956.0,-62.882774
0 days 20:59:59,6.0,2892.0,1980.0,-46.316322
0 days 20:59:59,6.0,2892.0,2004.0,-57.93749
0 days 20:59:59,6.0,2892.0,2028.0,-74.9227
0 days 20:59:59,6.0,2892.0,2052.0,-72.05385
0 days 20:59:59,6.0,2892.0,2076.0,-69.965576
0 days 20:59:59,6.0,2892.0,2100.0,-69.46375
0 days 20:59:59,6.0,2892.0,2124.0,-74.5773
0 days 20:59:59,6.0,2892.0,2148.0,-69.88673
0 days 20:59:59,6.0,2892.0,2172.0,-132.25966
0 days 20:59:59,6.0,2892.0,2196.0,-138.74179
0 days 20:59:59,6.0,2892.0,2220.0,-122.10662
0 days 20:59:59,6.0,2892.0,2244.0,-53.239132
0 days 20:59:59,6.0,2892.0,2268.0,-70.09176
0 days 20:59:59,6.0,2892.0,2292.0,-56.5934
0 days 20:59:59,6.0,2892.0,2316.0,-74.32926
0 days 20:59:59,6.0,2892.0,2340.0,-86.004486
0 days 20:59:59,6.0,2892.0,2364.0,-86.42772
0 days 20:59:59,6.0,2892.0,2388.0,-75.37923
0 days 20:59:59,6.0,2892.0,2412.0,-72.30948
0 days 20:59:59,6.0,2892.0,2436.0,-71.18173
0 days 20:59:59,6.0,2892.0,2460.0,-61.174
0 days 20:59:59,6.0,2892.0,2484.0,-65.476524
0 days 20:59:59,6.0,2892.0,2508.0,-65.54891
0 days 20:59:59,6.0,2892.0,2532.0,-67.73246
0 days 20:59:59,6.0,2892.0,2556.0,-66.9183
0 days 20:59:59,6.0,2892.0,2580.0,-73.085594
0 days 20:59:59,6.0,2892.0,2604.0,-82.69693
0 days 20:59:59,6.0,2892.0,2628.0,-80.70416
0 days 20:59:59,6.0,2892.0,2652.0,-66.31928
0 days 20:59:59,6.0,2892.0,2676.0,-69.612656
0 days 20:59:59,6.0,2892.0,2700.0,-73.53758
0 days 20:59:59,6.0,2892.0,2724.0,-72.91128
0 days 20:59:59,6.0,2892.0,2748.0,-28.433676
0 days 20:59:59,6.0,2892.0,2772.0,-42.756813
0 days 20:59:59,6.0,2892.0,2796.0,-48.949627
0 days 20:59:59,6.0,2892.0,2820.0,-36.752666
0 days 20:59:59,6.0,2892.0,2844.0,-35.966724
0 days 20:59:59,6.0,2892.0,2868.0,-45.92813
0 days 20:59:59,6.0,2892.0,2892.0,-21.836737
0 days 20:59:59,6.0,2892.0,2916.0,-34.83273
0 days 20:59:59,6.0,2892.0,2940.0,-36.89496
0 days 20:59:59,6.0,2892.0,2964.0,-38.1641
0 days 20:59:59,6.0,2892.0,2988.0,-39.0726
0 days 20:59:59,6.0,2892.0,3012.0,-39.966824
0 days 20:59:59,6.0,2892.0,3036.0,-40.489944
0 days 20:59:59,6.0,2892.0,3060.0,-40.8158
0 days 20:59:59,6.0,2916.0,12.0,-42.473827
0 days 20:59:59,6.0,2916.0,36.0,-42.40955
0 days 20:59:59,6.0,2916.0,60.0,-42.376617
0 days 20:59:59,6.0,2916.0,84.0,-42.34125
0 days 20:59:59,6.0,2916.0,108.0,-42.20501
0 days 20:59:59,6.0,2916.0,132.0,-42.054867
0 days 20:59:59,6.0,2916.0,156.0,-41.4579
0 days 20:59:59,6.0,2916.0,180.0,-73.22284
0 days 20:59:59,6.0,2916.0,204.0,-69.94828
0 days 20:59:59,6.0,2916.0,228.0,-73.69026
0 days 20:59:59,6.0,2916.0,252.0,-74.855644
0 days 20:59:59,6.0,2916.0,276.0,-74.80349
0 days 20:59:59,6.0,2916.0,300.0,-74.42604
0 days 20:59:59,6.0,2916.0,324.0,-72.34956
0 days 20:59:59,6.0,2916.0,348.0,-62.511013
0 days 20:59:59,6.0,2916.0,372.0,-123.886795
0 days 20:59:59,6.0,2916.0,396.0,-141.36067
0 days 20:59:59,6.0,2916.0,420.0,-72.87924
0 days 20:59:59,6.0,2916.0,444.0,-75.89725
0 days 20:59:59,6.0,2916.0,468.0,-79.67129
0 days 20:59:59,6.0,2916.0,492.0,-78.320366
0 days 20:59:59,6.0,2916.0,516.0,-80.91228
0 days 20:59:59,6.0,2916.0,540.0,-60.423336
0 days 20:59:59,6.0,2916.0,564.0,-71.56551
0 days 20:59:59,6.0,2916.0,588.0,-46.59498
0 days 20:59:59,6.0,2916.0,612.0,-64.645706
0 days 20:59:59,6.0,2916.0,636.0,-69.73082
0 days 20:59:59,6.0,2916.0,660.0,-72.12628
0 days 20:59:59,6.0,2916.0,684.0,-67.94762
0 days 20:59:59,6.0,2916.0,708.0,-40.69343
0 days 20:59:59,6.0,2916.0,732.0,-47.859074
0 days 20:59:59,6.0,2916.0,756.0,-51.88157
0 days 20:59:59,6.0,2916.0,780.0,-51.19165
0 days 20:59:59,6.0,2916.0,804.0,-69.909355
0 days 20:59:59,6.0,2916.0,828.0,-67.49115
0 days 20:59:59,6.0,2916.0,852.0,-70.07699
0 days 20:59:59,6.0,2916.0,876.0,-72.99923
0 days 20:59:59,6.0,2916.0,900.0,-72.502235
0 days 20:59:59,6.0,2916.0,924.0,-72.286255
0 days 20:59:59,6.0,2916.0,948.0,-45.415276
0 days 20:59:59,6.0,2916.0,972.0,-56.676525
0 days 20:59:59,6.0,2916.0,996.0,-61.658783
0 days 20:59:59,6.0,2916.0,1020.0,-67.134186
0 days 20:59:59,6.0,2916.0,1044.0,-69.63802
0 days 20:59:59,6.0,2916.0,1068.0,-69.83613
0 days 20:59:59,6.0,2916.0,1092.0,-71.05507
0 days 20:59:59,6.0,2916.0,1116.0,-29.744473
0 days 20:59:59,6.0,2916.0,1140.0,-41.163208
0 days 20:59:59,6.0,2916.0,1164.0,-61.900978
0 days 20:59:59,6.0,2916.0,1188.0,-73.07632
0 days 20:59:59,6.0,2916.0,1212.0,-73.576775
0 days 20:59:59,6.0,2916.0,1236.0,-74.4559
0 days 20:59:59,6.0,2916.0,1260.0,-84.36668
0 days 20:59:59,6.0,2916.0,1284.0,-85.485245
0 days 20:59:59,6.0,2916.0,1308.0,-75.72105
0 days 20:59:59,6.0,2916.0,1332.0,-76.066055
0 days 20:59:59,6.0,2916.0,1356.0,-76.22065
0 days 20:59:59,6.0,2916.0,1380.0,-76.19789
0 days 20:59:59,6.0,2916.0,1404.0,-76.90423
0 days 20:59:59,6.0,2916.0,1428.0,-76.08164
0 days 20:59:59,6.0,2916.0,1452.0,-79.68227
0 days 20:59:59,6.0,2916.0,1476.0,-75.23657
0 days 20:59:59,6.0,2916.0,1500.0,-121.38868
0 days 20:59:59,6.0,2916.0,1524.0,-122.09428
0 days 20:59:59,6.0,2916.0,1548.0,-122.913925
0 days 20:59:59,6.0,2916.0,1572.0,-68.70614
0 days 20:59:59,6.0,2916.0,1596.0,-84.04503
0 days 20:59:59,6.0,2916.0,1620.0,-85.05074
0 days 20:59:59,6.0,2916.0,1644.0,-82.66553
0 days 20:59:59,6.0,2916.0,1668.0,-81.568054
0 days 20:59:59,6.0,2916.0,1692.0,-81.68784
0 days 20:59:59,6.0,2916.0,1716.0,-79.29694
0 days 20:59:59,6.0,2916.0,1740.0,-69.00746
0 days 20:59:59,6.0,2916.0,1764.0,-69.47967
0 days 20:59:59,6.0,2916.0,1788.0,-121.59269
0 days 20:59:59,6.0,2916.0,1812.0,-137.33116
0 days 20:59:59,6.0,2916.0,1836.0,-135.09666
0 days 20:59:59,6.0,2916.0,1860.0,-75.13832
0 days 20:59:59,6.0,2916.0,1884.0,-73.95841
0 days 20:59:59,6.0,2916.0,1908.0,-71.463165
0 days 20:59:59,6.0,2916.0,1932.0,-70.53109
0 days 20:59:59,6.0,2916.0,1956.0,-75.04909
0 days 20:59:59,6.0,2916.0,1980.0,-46.461384
0 days 20:59:59,6.0,2916.0,2004.0,-53.758865
0 days 20:59:59,6.0,2916.0,2028.0,-34.42854
0 days 20:59:59,6.0,2916.0,2052.0,-68.96048
0 days 20:59:59,6.0,2916.0,2076.0,-67.030266
0 days 20:59:59,6.0,2916.0,2100.0,-62.801147
0 days 20:59:59,6.0,2916.0,2124.0,-68.86605
0 days 20:59:59,6.0,2916.0,2148.0,-137.65678
0 days 20:59:59,6.0,2916.0,2172.0,-136.44418
0 days 20:59:59,6.0,2916.0,2196.0,-65.869804
0 days 20:59:59,6.0,2916.0,2220.0,-136.68958
0 days 20:59:59,6.0,2916.0,2244.0,-72.0153
0 days 20:59:59,6.0,2916.0,2268.0,-79.54605
0 days 20:59:59,6.0,2916.0,2292.0,-66.61968
0 days 20:59:59,6.0,2916.0,2316.0,-57.269295
0 days 20:59:59,6.0,2916.0,2340.0,-127.5584
0 days 20:59:59,6.0,2916.0,2364.0,-62.562145
0 days 20:59:59,6.0,2916.0,2388.0,-85.810234
0 days 20:59:59,6.0,2916.0,2412.0,-75.39121
0 days 20:59:59,6.0,2916.0,2436.0,-66.57543
0 days 20:59:59,6.0,2916.0,2460.0,-66.07986
0 days 20:59:59,6.0,2916.0,2484.0,-52.857845
0 days 20:59:59,6.0,2916.0,2508.0,-125.37762
0 days 20:59:59,6.0,2916.0,2532.0,-57.112972
0 days 20:59:59,6.0,2916.0,2556.0,-128.00119
0 days 20:59:59,6.0,2916.0,2580.0,-127.93886
0 days 20:59:59,6.0,2916.0,2604.0,-130.23013
0 days 20:59:59,6.0,2916.0,2628.0,-71.12916
0 days 20:59:59,6.0,2916.0,2652.0,-129.72353
0 days 20:59:59,6.0,2916.0,2676.0,-62.55787
0 days 20:59:59,6.0,2916.0,2700.0,-72.762314
0 days 20:59:59,6.0,2916.0,2724.0,-74.6947
0 days 20:59:59,6.0,2916.0,2748.0,-52.969322
0 days 20:59:59,6.0,2916.0,2772.0,-32.06174
0 days 20:59:59,6.0,2916.0,2796.0,-46.18849
0 days 20:59:59,6.0,2916.0,2820.0,-35.92405
0 days 20:59:59,6.0,2916.0,2844.0,-34.98894
0 days 20:59:59,6.0,2916.0,2868.0,-44.732613
0 days 20:59:59,6.0,2916.0,2892.0,-36.128204
0 days 20:59:59,6.0,2916.0,2916.0,-34.095596
0 days 20:59:59,6.0,2916.0,2940.0,-36.319138
0 days 20:59:59,6.0,2916.0,2964.0,-37.5418
0 days 20:59:59,6.0,2916.0,2988.0,-38.729145
0 days 20:59:59,6.0,2916.0,3012.0,-39.44279
0 days 20:59:59,6.0,2916.0,3036.0,-40.214287
0 days 20:59:59,6.0,2916.0,3060.0,-40.747623
0 days 20:59:59,6.0,2940.0,12.0,-42.46866
0 days 20:59:59,6.0,2940.0,36.0,-42.435936
0 days 20:59:59,6.0,2940.0,60.0,-42.388493
0 days 20:59:59,6.0,2940.0,84.0,-42.2973
0 days 20:59:59,6.0,2940.0,108.0,-42.138206
0 days 20:59:59,6.0,2940.0,132.0,-41.965862
0 days 20:59:59,6.0,2940.0,156.0,-74.43115
0 days 20:59:59,6.0,2940.0,180.0,-74.64581
0 days 20:59:59,6.0,2940.0,204.0,-75.08604
0 days 20:59:59,6.0,2940.0,228.0,-75.368576
0 days 20:59:59,6.0,2940.0,252.0,-75.374886
0 days 20:59:59,6.0,2940.0,276.0,-75.51955
0 days 20:59:59,6.0,2940.0,300.0,-75.182236
0 days 20:59:59,6.0,2940.0,324.0,-84.20212
0 days 20:59:59,6.0,2940.0,348.0,-75.33013
0 days 20:59:59,6.0,2940.0,372.0,-138.40968
0 days 20:59:59,6.0,2940.0,396.0,-72.32753
0 days 20:59:59,6.0,2940.0,420.0,-72.01797
0 days 20:59:59,6.0,2940.0,444.0,-75.50584
0 days 20:59:59,6.0,2940.0,468.0,-75.230286
0 days 20:59:59,6.0,2940.0,492.0,-85.23252
0 days 20:59:59,6.0,2940.0,516.0,-80.7772
0 days 20:59:59,6.0,2940.0,540.0,-57.026966
0 days 20:59:59,6.0,2940.0,564.0,-39.886185
0 days 20:59:59,6.0,2940.0,588.0,-71.899796
0 days 20:59:59,6.0,2940.0,612.0,-55.459213
0 days 20:59:59,6.0,2940.0,636.0,-65.802956
0 days 20:59:59,6.0,2940.0,660.0,-68.88841
0 days 20:59:59,6.0,2940.0,684.0,-70.67355
0 days 20:59:59,6.0,2940.0,708.0,-70.98882
0 days 20:59:59,6.0,2940.0,732.0,-82.58643
0 days 20:59:59,6.0,2940.0,756.0,-75.03189
0 days 20:59:59,6.0,2940.0,780.0,-74.32072
0 days 20:59:59,6.0,2940.0,804.0,-68.26413
0 days 20:59:59,6.0,2940.0,828.0,-66.88853
0 days 20:59:59,6.0,2940.0,852.0,-72.68712
0 days 20:59:59,6.0,2940.0,876.0,-72.178535
0 days 20:59:59,6.0,2940.0,900.0,-71.957664
0 days 20:59:59,6.0,2940.0,924.0,-38.595787
0 days 20:59:59,6.0,2940.0,948.0,-51.05969
0 days 20:59:59,6.0,2940.0,972.0,-61.236614
0 days 20:59:59,6.0,2940.0,996.0,-64.56922
0 days 20:59:59,6.0,2940.0,1020.0,-68.54955
0 days 20:59:59,6.0,2940.0,1044.0,-69.985245
0 days 20:59:59,6.0,2940.0,1068.0,-72.15362
0 days 20:59:59,6.0,2940.0,1092.0,-71.95823
0 days 20:59:59,6.0,2940.0,1116.0,-50.4539
0 days 20:59:59,6.0,2940.0,1140.0,-66.551926
0 days 20:59:59,6.0,2940.0,1164.0,-71.25287
0 days 20:59:59,6.0,2940.0,1188.0,-74.25917
0 days 20:59:59,6.0,2940.0,1212.0,-74.59684
0 days 20:59:59,6.0,2940.0,1236.0,-75.25318
0 days 20:59:59,6.0,2940.0,1260.0,-84.5383
0 days 20:59:59,6.0,2940.0,1284.0,-82.164154
0 days 20:59:59,6.0,2940.0,1308.0,-74.16125
0 days 20:59:59,6.0,2940.0,1332.0,-74.9139
0 days 20:59:59,6.0,2940.0,1356.0,-76.549324
0 days 20:59:59,6.0,2940.0,1380.0,-76.660934
0 days 20:59:59,6.0,2940.0,1404.0,-76.23611
0 days 20:59:59,6.0,2940.0,1428.0,-74.5667
0 days 20:59:59,6.0,2940.0,1452.0,-73.544914
0 days 20:59:59,6.0,2940.0,1476.0,-121.41688
0 days 20:59:59,6.0,2940.0,1500.0,-121.50133
0 days 20:59:59,6.0,2940.0,1524.0,-65.80138
0 days 20:59:59,6.0,2940.0,1548.0,-78.65815
0 days 20:59:59,6.0,2940.0,1572.0,-82.86734
0 days 20:59:59,6.0,2940.0,1596.0,-83.2442
0 days 20:59:59,6.0,2940.0,1620.0,-82.55492
0 days 20:59:59,6.0,2940.0,1644.0,-80.85684
0 days 20:59:59,6.0,2940.0,1668.0,-79.95908
0 days 20:59:59,6.0,2940.0,1692.0,-76.441475
0 days 20:59:59,6.0,2940.0,1716.0,-132.27849
0 days 20:59:59,6.0,2940.0,1740.0,-145.00348
0 days 20:59:59,6.0,2940.0,1764.0,-73.915115
0 days 20:59:59,6.0,2940.0,1788.0,-63.473583
0 days 20:59:59,6.0,2940.0,1812.0,-68.97728
0 days 20:59:59,6.0,2940.0,1836.0,-117.285065
0 days 20:59:59,6.0,2940.0,1860.0,-64.018845
0 days 20:59:59,6.0,2940.0,1884.0,-76.682785
0 days 20:59:59,6.0,2940.0,1908.0,-74.17571
0 days 20:59:59,6.0,2940.0,1932.0,-80.64965
0 days 20:59:59,6.0,2940.0,1956.0,-60.811035
0 days 20:59:59,6.0,2940.0,1980.0,-39.98014
0 days 20:59:59,6.0,2940.0,2004.0,-54.241344
0 days 20:59:59,6.0,2940.0,2028.0,-48.891285
0 days 20:59:59,6.0,2940.0,2052.0,-70.148895
0 days 20:59:59,6.0,2940.0,2076.0,-79.38312
0 days 20:59:59,6.0,2940.0,2100.0,-60.871895
0 days 20:59:59,6.0,2940.0,2124.0,-129.5751
0 days 20:59:59,6.0,2940.0,2148.0,-72.664536
0 days 20:59:59,6.0,2940.0,2172.0,-49.56755
0 days 20:59:59,6.0,2940.0,2196.0,-40.190502
0 days 20:59:59,6.0,2940.0,2220.0,-81.44464
0 days 20:59:59,6.0,2940.0,2244.0,-69.54121
0 days 20:59:59,6.0,2940.0,2268.0,-64.709785
0 days 20:59:59,6.0,2940.0,2292.0,-55.98372
0 days 20:59:59,6.0,2940.0,2316.0,-76.489
0 days 20:59:59,6.0,2940.0,2340.0,-124.65503
0 days 20:59:59,6.0,2940.0,2364.0,-132.86848
0 days 20:59:59,6.0,2940.0,2388.0,-62.53468
0 days 20:59:59,6.0,2940.0,2412.0,-84.23092
0 days 20:59:59,6.0,2940.0,2436.0,-81.85788
0 days 20:59:59,6.0,2940.0,2460.0,-63.660275
0 days 20:59:59,6.0,2940.0,2484.0,-56.969414
0 days 20:59:59,6.0,2940.0,2508.0,-123.16215
0 days 20:59:59,6.0,2940.0,2532.0,-63.160637
0 days 20:59:59,6.0,2940.0,2556.0,-67.17614
0 days 20:59:59,6.0,2940.0,2580.0,-71.11715
0 days 20:59:59,6.0,2940.0,2604.0,-131.75896
0 days 20:59:59,6.0,2940.0,2628.0,-69.36711
0 days 20:59:59,6.0,2940.0,2652.0,-67.28339
0 days 20:59:59,6.0,2940.0,2676.0,-62.984333
0 days 20:59:59,6.0,2940.0,2700.0,-56.467735
0 days 20:59:59,6.0,2940.0,2724.0,-40.08391
0 days 20:59:59,6.0,2940.0,2748.0,-42.683487
0 days 20:59:59,6.0,2940.0,2772.0,-49.757233
0 days 20:59:59,6.0,2940.0,2796.0,-38.60941
0 days 20:59:59,6.0,2940.0,2820.0,-29.924175
0 days 20:59:59,6.0,2940.0,2844.0,-28.939888
0 days 20:59:59,6.0,2940.0,2868.0,-42.714012
0 days 20:59:59,6.0,2940.0,2892.0,-29.401447
0 days 20:59:59,6.0,2940.0,2916.0,-30.699085
0 days 20:59:59,6.0,2940.0,2940.0,-34.97439
0 days 20:59:59,6.0,2940.0,2964.0,-36.718018
0 days 20:59:59,6.0,2940.0,2988.0,-38.104652
0 days 20:59:59,6.0,2940.0,3012.0,-39.077625
0 days 20:59:59,6.0,2940.0,3036.0,-40.024265
0 days 20:59:59,6.0,2940.0,3060.0,-40.599266
0 days 20:59:59,6.0,2964.0,12.0,-42.532684
0 days 20:59:59,6.0,2964.0,36.0,-42.48902
0 days 20:59:59,6.0,2964.0,60.0,-42.372116
0 days 20:59:59,6.0,2964.0,84.0,-42.2085
0 days 20:59:59,6.0,2964.0,108.0,-42.05777
0 days 20:59:59,6.0,2964.0,132.0,-41.926853
0 days 20:59:59,6.0,2964.0,156.0,-74.593445
0 days 20:59:59,6.0,2964.0,180.0,-75.195015
0 days 20:59:59,6.0,2964.0,204.0,-75.576485
0 days 20:59:59,6.0,2964.0,228.0,-75.71404
0 days 20:59:59,6.0,2964.0,252.0,-75.81565
0 days 20:59:59,6.0,2964.0,276.0,-75.77369
0 days 20:59:59,6.0,2964.0,300.0,-74.65729
0 days 20:59:59,6.0,2964.0,324.0,-81.68228
0 days 20:59:59,6.0,2964.0,348.0,-70.75978
0 days 20:59:59,6.0,2964.0,372.0,-118.06776
0 days 20:59:59,6.0,2964.0,396.0,-71.53467
0 days 20:59:59,6.0,2964.0,420.0,-85.527016
0 days 20:59:59,6.0,2964.0,444.0,-86.11447
0 days 20:59:59,6.0,2964.0,468.0,-86.24728
0 days 20:59:59,6.0,2964.0,492.0,-84.64245
0 days 20:59:59,6.0,2964.0,516.0,-64.911865
0 days 20:59:59,6.0,2964.0,540.0,-71.45721
0 days 20:59:59,6.0,2964.0,564.0,-48.96864
0 days 20:59:59,6.0,2964.0,588.0,-48.52808
0 days 20:59:59,6.0,2964.0,612.0,-56.630993
0 days 20:59:59,6.0,2964.0,636.0,-56.08329
0 days 20:59:59,6.0,2964.0,660.0,-71.45878
0 days 20:59:59,6.0,2964.0,684.0,-48.849163
0 days 20:59:59,6.0,2964.0,708.0,-53.634506
0 days 20:59:59,6.0,2964.0,732.0,-61.606865
0 days 20:59:59,6.0,2964.0,756.0,-60.181248
0 days 20:59:59,6.0,2964.0,780.0,-69.19726
0 days 20:59:59,6.0,2964.0,804.0,-74.39174
0 days 20:59:59,6.0,2964.0,828.0,-66.72198
0 days 20:59:59,6.0,2964.0,852.0,-71.85151
0 days 20:59:59,6.0,2964.0,876.0,-71.55929
0 days 20:59:59,6.0,2964.0,900.0,-37.06224
0 days 20:59:59,6.0,2964.0,924.0,-50.029472
0 days 20:59:59,6.0,2964.0,948.0,-59.332863
0 days 20:59:59,6.0,2964.0,972.0,-64.722916
0 days 20:59:59,6.0,2964.0,996.0,-67.93027
0 days 20:59:59,6.0,2964.0,1020.0,-68.93523
0 days 20:59:59,6.0,2964.0,1044.0,-71.008446
0 days 20:59:59,6.0,2964.0,1068.0,-72.18985
0 days 20:59:59,6.0,2964.0,1092.0,-71.99143
0 days 20:59:59,6.0,2964.0,1116.0,-50.28198
0 days 20:59:59,6.0,2964.0,1140.0,-66.17868
0 days 20:59:59,6.0,2964.0,1164.0,-70.47365
0 days 20:59:59,6.0,2964.0,1188.0,-73.88673
0 days 20:59:59,6.0,2964.0,1212.0,-75.2023
0 days 20:59:59,6.0,2964.0,1236.0,-75.02176
0 days 20:59:59,6.0,2964.0,1260.0,-80.2939
0 days 20:59:59,6.0,2964.0,1284.0,-123.791466
0 days 20:59:59,6.0,2964.0,1308.0,-61.622456
0 days 20:59:59,6.0,2964.0,1332.0,-71.71992
0 days 20:59:59,6.0,2964.0,1356.0,-76.15665
0 days 20:59:59,6.0,2964.0,1380.0,-76.46672
0 days 20:59:59,6.0,2964.0,1404.0,-77.08058
0 days 20:59:59,6.0,2964.0,1428.0,-70.42451
0 days 20:59:59,6.0,2964.0,1452.0,-121.77869
0 days 20:59:59,6.0,2964.0,1476.0,-64.97236
0 days 20:59:59,6.0,2964.0,1500.0,-78.30693
0 days 20:59:59,6.0,2964.0,1524.0,-83.39733
0 days 20:59:59,6.0,2964.0,1548.0,-83.50629
0 days 20:59:59,6.0,2964.0,1572.0,-82.95913
0 days 20:59:59,6.0,2964.0,1596.0,-82.80192
0 days 20:59:59,6.0,2964.0,1620.0,-81.462814
0 days 20:59:59,6.0,2964.0,1644.0,-80.352615
0 days 20:59:59,6.0,2964.0,1668.0,-73.84664
0 days 20:59:59,6.0,2964.0,1692.0,-132.68271
0 days 20:59:59,6.0,2964.0,1716.0,-133.1524
0 days 20:59:59,6.0,2964.0,1740.0,-82.3978
0 days 20:59:59,6.0,2964.0,1764.0,-72.93634
0 days 20:59:59,6.0,2964.0,1788.0,-61.270367
0 days 20:59:59,6.0,2964.0,1812.0,-74.1837
0 days 20:59:59,6.0,2964.0,1836.0,-70.47104
0 days 20:59:59,6.0,2964.0,1860.0,-72.21049
0 days 20:59:59,6.0,2964.0,1884.0,-72.37986
0 days 20:59:59,6.0,2964.0,1908.0,-73.43513
0 days 20:59:59,6.0,2964.0,1932.0,-72.44511
0 days 20:59:59,6.0,2964.0,1956.0,-72.25768
0 days 20:59:59,6.0,2964.0,1980.0,-73.54873
0 days 20:59:59,6.0,2964.0,2004.0,-55.25501
0 days 20:59:59,6.0,2964.0,2028.0,-80.10279
